year,site,block,time,group_id,Ew,M1,M2,M3,M4,M5
1990,KEYSBROOK (DELBORELLO),J,262,10,0,1,23.3,5,0.9,2
1990,KEYSBROOK (DELBORELLO),J,269,10,13.5,2.5,9.9,17.7,25.9,21
1990,KEYSBROOK (DELBORELLO),J,276,10,0,0.6,6.9,12.6,17.9,22
1990,KEYSBROOK (DELBORELLO),J,283,10,5.5,0.6,6.7,9.4,26.3,38.4
1990,KEYSBROOK (DELBORELLO),J,290,10,0,0.5,2.4,4.1,9.5,16.7
1990,KEYSBROOK (DELBORELLO),J,297,10,0,0,1.7,2.6,3.4,10.9
1990,KEYSBROOK (DELBORELLO),J,304,10,0,0,0,0.1,1.4,9.6
1990,KEYSBROOK (DELBORELLO),J,311,10,NA,0,0,0,0.1,1.6
1990,KEYSBROOK (DELBORELLO),J,318,10,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),A,142,11,NA,3.6,2.1,1.1,0,0
1991,KEYSBROOK (DELBORELLO),A,149,11,NA,3.6,6.5,0.2,0,0.3
1991,KEYSBROOK (DELBORELLO),A,156,11,0,0.5,3.7,9,1,0.8
1991,KEYSBROOK (DELBORELLO),A,163,11,0,0.6,3.9,3.8,11.9,13.4
1991,KEYSBROOK (DELBORELLO),A,170,11,57.5,1.5,1.3,8.4,11.5,34.4
1991,KEYSBROOK (DELBORELLO),A,177,11,387.5,15.9,3.5,0.8,0.7,41.5
1991,KEYSBROOK (DELBORELLO),A,184,11,42.5,47.8,28.4,2.8,3.7,27.3
1991,KEYSBROOK (DELBORELLO),A,191,11,55.5,44.1,66.6,17,2.1,12.2
1991,KEYSBROOK (DELBORELLO),A,198,11,37.5,14.8,115.6,45.9,12.2,4
1991,KEYSBROOK (DELBORELLO),A,205,11,113,31.5,96.9,73.3,16.4,4.1
1991,KEYSBROOK (DELBORELLO),A,212,11,37,13.3,98.6,64.4,37,14.4
1991,KEYSBROOK (DELBORELLO),A,219,11,19.5,1.3,27.5,20.1,17.5,14.3
1991,KEYSBROOK (DELBORELLO),A,226,11,152.5,8.6,19.4,15.1,11.2,12
1991,KEYSBROOK (DELBORELLO),A,233,11,278,23.4,60.6,30.2,10,4.8
1991,KEYSBROOK (DELBORELLO),A,240,11,7,96.8,99.2,21.2,5,2.2
1991,KEYSBROOK (DELBORELLO),A,247,11,11,69.4,202.5,42.2,18,3.1
1991,KEYSBROOK (DELBORELLO),A,261,11,22.5,16.7,23,33.6,41.5,17.7
1991,KEYSBROOK (DELBORELLO),A,268,11,838.5,18.4,21.3,10.9,32.8,65.3
1991,KEYSBROOK (DELBORELLO),A,275,11,72,54.8,105.9,43.2,26.8,28.3
1991,KEYSBROOK (DELBORELLO),A,282,11,8.5,9.4,26.5,8.8,4.5,4.8
1991,KEYSBROOK (DELBORELLO),A,290,11,0.5,0,3.5,19.9,18.1,16.6
1991,KEYSBROOK (DELBORELLO),A,296,11,0,0,13.3,112.2,149.4,65.1
1991,KEYSBROOK (DELBORELLO),A,303,11,0,0,0,0,0.1,0.2
1991,KEYSBROOK (DELBORELLO),A,310,11,NA,0,0,2.2,9.8,19.2
1991,KEYSBROOK (DELBORELLO),A,317,11,NA,0,0,0.1,0.9,6.1
1991,KEYSBROOK (DELBORELLO),A,324,11,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),A,331,11,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),A,338,11,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),B,142,12,NA,1.5,1.8,0.7,0.1,0
1991,KEYSBROOK (DELBORELLO),B,149,12,NA,8.5,29.6,0.9,0,0.3
1991,KEYSBROOK (DELBORELLO),B,156,12,0,4.9,12.7,18,2.4,1.6
1991,KEYSBROOK (DELBORELLO),B,163,12,0,0.9,10.9,5.4,12.9,9.8
1991,KEYSBROOK (DELBORELLO),B,170,12,135.5,0.8,2.1,8.2,10,26.6
1991,KEYSBROOK (DELBORELLO),B,177,12,358,33.4,5.9,0.6,0,36.6
1991,KEYSBROOK (DELBORELLO),B,184,12,142.5,44.6,25.8,2.9,17.6,30.1
1991,KEYSBROOK (DELBORELLO),B,191,12,276,63.8,77,15.8,4.5,22.9
1991,KEYSBROOK (DELBORELLO),B,198,12,175.5,24,95.4,22,4.1,2.7
1991,KEYSBROOK (DELBORELLO),B,205,12,34,35.8,80.4,69.4,17.1,3.4
1991,KEYSBROOK (DELBORELLO),B,212,12,10.5,6.5,39.3,15,11.1,8.5
1991,KEYSBROOK (DELBORELLO),B,219,12,85.5,3.9,31.4,20.2,14,7.6
1991,KEYSBROOK (DELBORELLO),B,226,12,213.5,5.9,16.7,24,19.3,10.6
1991,KEYSBROOK (DELBORELLO),B,233,12,115.5,31.5,57.7,26,9.1,2.8
1991,KEYSBROOK (DELBORELLO),B,240,12,37.5,144.4,92.6,20.3,6.8,3.3
1991,KEYSBROOK (DELBORELLO),B,247,12,10.5,67.9,172.4,35.9,7.3,1.9
1991,KEYSBROOK (DELBORELLO),B,261,12,92,27.3,24.4,11.7,11.3,5.1
1991,KEYSBROOK (DELBORELLO),B,268,12,434,14.6,26.2,13.8,18.5,28.9
1991,KEYSBROOK (DELBORELLO),B,275,12,41,32.5,88.8,48.1,36.3,35.9
1991,KEYSBROOK (DELBORELLO),B,282,12,96.5,35.4,94.3,31.1,30.4,12.6
1991,KEYSBROOK (DELBORELLO),B,290,12,0.5,0.2,31.4,77.3,23,16.5
1991,KEYSBROOK (DELBORELLO),B,296,12,1.5,0.5,28.8,145.8,194.2,86.6
1991,KEYSBROOK (DELBORELLO),B,303,12,0,0,0.4,3.4,12.4,14.3
1991,KEYSBROOK (DELBORELLO),B,310,12,NA,0,0,2.6,15.9,25.8
1991,KEYSBROOK (DELBORELLO),B,317,12,NA,0,0,0,0.4,1.6
1991,KEYSBROOK (DELBORELLO),B,324,12,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),B,331,12,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),B,338,12,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),C,142,13,NA,1,1.3,0.6,0.1,0
1991,KEYSBROOK (DELBORELLO),C,149,13,NA,4.1,14.9,0.4,0.2,0
1991,KEYSBROOK (DELBORELLO),C,156,13,0,1.7,5.8,12.6,1.7,1
1991,KEYSBROOK (DELBORELLO),C,163,13,9.5,0.3,2.4,2.7,9.3,9.9
1991,KEYSBROOK (DELBORELLO),C,170,13,174,1.8,0.3,2.5,6.4,27.2
1991,KEYSBROOK (DELBORELLO),C,177,13,423,42.9,11.6,1.9,0.1,54
1991,KEYSBROOK (DELBORELLO),C,184,13,56,44.6,29.6,5,12.1,32.4
1991,KEYSBROOK (DELBORELLO),C,191,13,69,51.3,78.2,11.8,2.7,11.2
1991,KEYSBROOK (DELBORELLO),C,198,13,69,47.8,138.7,30.6,2.9,1.5
1991,KEYSBROOK (DELBORELLO),C,205,13,25,22.7,72.8,62.1,22.3,3.9
1991,KEYSBROOK (DELBORELLO),C,212,13,9.5,4.5,64.7,57.1,43.3,20.5
1991,KEYSBROOK (DELBORELLO),C,219,13,74,2.1,20.1,29.6,33.1,10
1991,KEYSBROOK (DELBORELLO),C,226,13,86.5,4.8,18.2,22.8,12.1,5.2
1991,KEYSBROOK (DELBORELLO),C,233,13,42,77.6,81.5,19.2,8.3,3.6
1991,KEYSBROOK (DELBORELLO),C,240,13,7.5,111.5,74.2,15.7,2.4,2.8
1991,KEYSBROOK (DELBORELLO),C,247,13,3,21.3,88.2,32.2,8.8,1.3
1991,KEYSBROOK (DELBORELLO),C,261,13,44.5,4.5,9,20.1,23.7,7.5
1991,KEYSBROOK (DELBORELLO),C,268,13,36.5,2.6,17.7,9.6,11.7,16.5
1991,KEYSBROOK (DELBORELLO),C,275,13,82,24.7,66.5,24.5,24.9,19.6
1991,KEYSBROOK (DELBORELLO),C,282,13,191,19.2,68.6,42.1,39.4,51.4
1991,KEYSBROOK (DELBORELLO),C,290,13,17.5,1.5,38.3,57.3,23,20.7
1991,KEYSBROOK (DELBORELLO),C,296,13,7.5,0.9,36.5,81.2,87.3,57.5
1991,KEYSBROOK (DELBORELLO),C,303,13,0,0,4.9,44.9,154,133.3
1991,KEYSBROOK (DELBORELLO),C,310,13,NA,0,0,1.6,9.7,16.9
1991,KEYSBROOK (DELBORELLO),C,317,13,NA,0,0,0,0,0.4
1991,KEYSBROOK (DELBORELLO),C,324,13,NA,0,0,0,0,0.2
1991,KEYSBROOK (DELBORELLO),C,331,13,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),C,338,13,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),D,142,14,NA,0.7,0.7,0.8,0,0
1991,KEYSBROOK (DELBORELLO),D,149,14,NA,3.1,9.7,0.6,0.1,0.7
1991,KEYSBROOK (DELBORELLO),D,156,14,0,3.8,8.7,15.2,1.9,0.6
1991,KEYSBROOK (DELBORELLO),D,163,14,0,0.4,4.4,5.8,22,14.1
1991,KEYSBROOK (DELBORELLO),D,170,14,434.5,1.4,1.4,5.3,9.2,47.9
1991,KEYSBROOK (DELBORELLO),D,177,14,343,48.1,15.6,1.8,0.1,51.8
1991,KEYSBROOK (DELBORELLO),D,184,14,171.5,68.2,42.6,3.2,8.8,21.1
1991,KEYSBROOK (DELBORELLO),D,191,14,164,52,93.1,16.4,3.2,12
1991,KEYSBROOK (DELBORELLO),D,198,14,59.5,24.5,157.3,50.8,4.8,1.6
1991,KEYSBROOK (DELBORELLO),D,205,14,6,57.7,121.5,64.7,11.9,2
1991,KEYSBROOK (DELBORELLO),D,212,14,5,2.2,27,53.2,35.7,10.4
1991,KEYSBROOK (DELBORELLO),D,219,14,31.5,2.8,19.6,36.2,34.2,8.9
1991,KEYSBROOK (DELBORELLO),D,226,14,20.5,3.3,7,12,15.8,9.8
1991,KEYSBROOK (DELBORELLO),D,233,14,56.5,73.3,64.2,16.4,5.8,3.4
1991,KEYSBROOK (DELBORELLO),D,240,14,99,57.9,63.1,20.1,4.9,5
1991,KEYSBROOK (DELBORELLO),D,247,14,6,37.9,127.6,45.4,15.1,2.4
1991,KEYSBROOK (DELBORELLO),D,261,14,27.5,5.2,10.6,12.1,14.7,4.1
1991,KEYSBROOK (DELBORELLO),D,268,14,150.5,9.9,26,14.8,16.7,13.7
1991,KEYSBROOK (DELBORELLO),D,275,14,37.5,5.9,27.2,20.9,11.5,9.7
1991,KEYSBROOK (DELBORELLO),D,282,14,97,21,69.3,33.8,26.9,35.1
1991,KEYSBROOK (DELBORELLO),D,290,14,38,4.7,38.3,86.2,37.4,38.7
1991,KEYSBROOK (DELBORELLO),D,296,14,18,0.4,19.1,47.2,50.1,30.4
1991,KEYSBROOK (DELBORELLO),D,303,14,0,0,2.1,8.7,13.3,19.6
1991,KEYSBROOK (DELBORELLO),D,310,14,NA,0,0,1.4,3.9,10.1
1991,KEYSBROOK (DELBORELLO),D,317,14,NA,0,0,2.6,3.3,41.8
1991,KEYSBROOK (DELBORELLO),D,324,14,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),D,331,14,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),D,338,14,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),E,142,15,NA,1.1,0.6,0.2,0,0
1991,KEYSBROOK (DELBORELLO),E,149,15,NA,1.7,14.8,0.1,0,0.5
1991,KEYSBROOK (DELBORELLO),E,156,15,0,1,3.8,6.4,2.1,1.5
1991,KEYSBROOK (DELBORELLO),E,163,15,0,0.4,3.2,5.9,24.3,13.1
1991,KEYSBROOK (DELBORELLO),E,170,15,12.5,1.7,1.3,7.1,9.8,62.1
1991,KEYSBROOK (DELBORELLO),E,177,15,334,50.1,18.7,2.5,0.3,65.6
1991,KEYSBROOK (DELBORELLO),E,184,15,512.5,59.6,38.2,3.4,5.5,16.3
1991,KEYSBROOK (DELBORELLO),E,191,15,426,81.4,95.3,8.2,3,11.6
1991,KEYSBROOK (DELBORELLO),E,198,15,110,25.9,138,70.1,9.3,2
1991,KEYSBROOK (DELBORELLO),E,205,15,5.5,38.3,120.5,67.5,10.7,1.9
1991,KEYSBROOK (DELBORELLO),E,212,15,7.5,0.4,43.7,51.4,27.9,7.7
1991,KEYSBROOK (DELBORELLO),E,219,15,22.5,0.9,3.5,7.8,8.3,2.8
1991,KEYSBROOK (DELBORELLO),E,226,15,14.5,9.5,12.3,9.3,5.8,5.9
1991,KEYSBROOK (DELBORELLO),E,233,15,35,19.2,37,11,4.6,2
1991,KEYSBROOK (DELBORELLO),E,240,15,3.5,49.8,48.3,13.9,5.4,4.8
1991,KEYSBROOK (DELBORELLO),E,247,15,64,27.8,148.7,51.7,19.4,2.6
1991,KEYSBROOK (DELBORELLO),E,261,15,36.5,4.5,12.6,19.4,25.2,6.2
1991,KEYSBROOK (DELBORELLO),E,268,15,22.5,8.1,24.9,12,10.2,10.3
1991,KEYSBROOK (DELBORELLO),E,275,15,131,20.2,54.3,35.8,17.8,9.5
1991,KEYSBROOK (DELBORELLO),E,282,15,108.5,3.5,29.7,19.7,24.1,13.4
1991,KEYSBROOK (DELBORELLO),E,290,15,7.5,1.9,21.9,66.1,39.5,38.2
1991,KEYSBROOK (DELBORELLO),E,296,15,3,0.5,14.9,40.8,59.2,45.3
1991,KEYSBROOK (DELBORELLO),E,303,15,1,0,3.1,13.3,16.4,20.4
1991,KEYSBROOK (DELBORELLO),E,310,15,NA,0,1.1,14,32.1,40.2
1991,KEYSBROOK (DELBORELLO),E,317,15,NA,0,0,0.7,1.5,17.5
1991,KEYSBROOK (DELBORELLO),E,324,15,NA,0,0.1,0,1.1,3.8
1991,KEYSBROOK (DELBORELLO),E,331,15,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),E,338,15,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),F,142,16,NA,0.8,0.9,0,0,0
1991,KEYSBROOK (DELBORELLO),F,149,16,NA,11.3,38.7,1.2,0.3,0.1
1991,KEYSBROOK (DELBORELLO),F,156,16,0,11.1,31.5,19.3,1.2,0.5
1991,KEYSBROOK (DELBORELLO),F,163,16,13.5,0.8,5.5,7.3,22.7,11.3
1991,KEYSBROOK (DELBORELLO),F,170,16,65.5,1,1,9,11.5,72.9
1991,KEYSBROOK (DELBORELLO),F,177,16,339.5,36.1,14.7,2.2,0.3,49.4
1991,KEYSBROOK (DELBORELLO),F,184,16,146.5,46.7,31.4,1.1,7.4,21.6
1991,KEYSBROOK (DELBORELLO),F,191,16,355.5,77.2,128.4,9.3,3,14.9
1991,KEYSBROOK (DELBORELLO),F,198,16,83,28.2,138.9,57.7,8.3,5.7
1991,KEYSBROOK (DELBORELLO),F,205,16,23,62.1,95.1,39.8,13.2,3.7
1991,KEYSBROOK (DELBORELLO),F,212,16,4.5,0.6,18.5,23.2,23.3,15.2
1991,KEYSBROOK (DELBORELLO),F,219,16,67,0.5,21.8,26.3,24.5,7.5
1991,KEYSBROOK (DELBORELLO),F,226,16,11.5,2.5,7.2,5.9,8.5,5.1
1991,KEYSBROOK (DELBORELLO),F,233,16,132,38.8,64.3,16.6,6.8,3.4
1991,KEYSBROOK (DELBORELLO),F,240,16,36.5,45,58.1,19.6,4.7,4.1
1991,KEYSBROOK (DELBORELLO),F,247,16,4,24.4,120.8,36.7,11.2,2.5
1991,KEYSBROOK (DELBORELLO),F,261,16,6.5,4.2,8.4,9.6,7,3.2
1991,KEYSBROOK (DELBORELLO),F,268,16,226,15.6,37.9,12.9,15.9,19.8
1991,KEYSBROOK (DELBORELLO),F,275,16,68.5,19.3,64.1,36.1,14.2,11.6
1991,KEYSBROOK (DELBORELLO),F,282,16,29,4.7,52.9,38.4,31.9,25.4
1991,KEYSBROOK (DELBORELLO),F,290,16,12.5,3.2,32,70.9,38.7,27.1
1991,KEYSBROOK (DELBORELLO),F,296,16,38,7,57.5,130.2,150.5,47.3
1991,KEYSBROOK (DELBORELLO),F,303,16,0,0,3,25.4,58.1,18.8
1991,KEYSBROOK (DELBORELLO),F,310,16,NA,0,0.2,9.4,43.5,78.8
1991,KEYSBROOK (DELBORELLO),F,317,16,NA,0,0.1,0.2,0.7,8.7
1991,KEYSBROOK (DELBORELLO),F,324,16,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),F,331,16,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),F,338,16,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),G,142,17,NA,2.1,1,0.1,0,0
1991,KEYSBROOK (DELBORELLO),G,149,17,NA,1.3,15.8,0,0,0.1
1991,KEYSBROOK (DELBORELLO),G,156,17,0,4.7,6.9,14.7,1.8,0.6
1991,KEYSBROOK (DELBORELLO),G,163,17,9,0.1,8.2,12.2,32.1,7.9
1991,KEYSBROOK (DELBORELLO),G,170,17,57.5,0.7,1.1,9.4,6.2,33.2
1991,KEYSBROOK (DELBORELLO),G,177,17,355.5,56.3,20.3,1.9,0.2,47.2
1991,KEYSBROOK (DELBORELLO),G,184,17,194,29.5,24.9,0.9,7,17.5
1991,KEYSBROOK (DELBORELLO),G,191,17,7,76.1,137.7,14.5,4.3,20
1991,KEYSBROOK (DELBORELLO),G,198,17,117.5,28.4,106.9,48.2,7.3,5.3
1991,KEYSBROOK (DELBORELLO),G,205,17,13,43.4,110.1,61.5,13.1,2.6
1991,KEYSBROOK (DELBORELLO),G,212,17,68,4.4,68.7,37.3,23.4,11.4
1991,KEYSBROOK (DELBORELLO),G,219,17,47.5,0.3,10.9,14.8,14.6,5
1991,KEYSBROOK (DELBORELLO),G,226,17,3.5,4.3,20.4,25.2,14.5,5.3
1991,KEYSBROOK (DELBORELLO),G,233,17,52,18.7,43.1,16.7,9.6,5.6
1991,KEYSBROOK (DELBORELLO),G,240,17,0,34.2,49.9,23.2,6.4,3.9
1991,KEYSBROOK (DELBORELLO),G,247,17,6,23.8,140.9,31.4,10.6,2
1991,KEYSBROOK (DELBORELLO),G,261,17,3.5,4.7,8.4,16.1,13.1,2.8
1991,KEYSBROOK (DELBORELLO),G,268,17,23.5,3.3,21.4,7.4,5.3,8.1
1991,KEYSBROOK (DELBORELLO),G,275,17,285.5,17.3,70.4,42.8,27.5,23.1
1991,KEYSBROOK (DELBORELLO),G,282,17,6,13.3,59.2,35.4,41.8,30.9
1991,KEYSBROOK (DELBORELLO),G,290,17,34,7.6,108,126.4,52,51.4
1991,KEYSBROOK (DELBORELLO),G,296,17,3.5,2.7,28.9,51.6,49.5,16.8
1991,KEYSBROOK (DELBORELLO),G,303,17,0,0,5.4,39.1,96.1,57.9
1991,KEYSBROOK (DELBORELLO),G,310,17,NA,0,1,8.7,23,24.4
1991,KEYSBROOK (DELBORELLO),G,317,17,NA,0,0,1.6,2,49.7
1991,KEYSBROOK (DELBORELLO),G,324,17,NA,0,0,0.1,0.6,1.2
1991,KEYSBROOK (DELBORELLO),G,331,17,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),G,338,17,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),H,142,18,NA,5.8,3.3,0.3,0.5,0
1991,KEYSBROOK (DELBORELLO),H,149,18,NA,3.2,50.2,1.4,0,0.2
1991,KEYSBROOK (DELBORELLO),H,156,18,0,10,22,26.8,1,1.4
1991,KEYSBROOK (DELBORELLO),H,163,18,45,0.9,14.6,17.3,31.9,14.7
1991,KEYSBROOK (DELBORELLO),H,170,18,14.5,1.3,2.9,12.6,20.3,64.4
1991,KEYSBROOK (DELBORELLO),H,177,18,118.5,29.7,19.5,3.8,0.7,42.2
1991,KEYSBROOK (DELBORELLO),H,184,18,75,54.2,46.6,3.9,4.7,17.5
1991,KEYSBROOK (DELBORELLO),H,191,18,118.5,43.7,99.4,6.5,2.2,11.2
1991,KEYSBROOK (DELBORELLO),H,198,18,48.5,23.1,105.5,30.8,5.6,4.1
1991,KEYSBROOK (DELBORELLO),H,205,18,5.5,20.5,66.4,33.2,7.4,0.9
1991,KEYSBROOK (DELBORELLO),H,212,18,8,0.8,30.6,33.8,18.7,7.3
1991,KEYSBROOK (DELBORELLO),H,219,18,36.5,0.1,1.7,4.8,4,1.4
1991,KEYSBROOK (DELBORELLO),H,226,18,9.5,2.5,12.1,9.8,5.5,3.1
1991,KEYSBROOK (DELBORELLO),H,233,18,261,19.1,34.6,8.6,5.3,1.7
1991,KEYSBROOK (DELBORELLO),H,240,18,40.5,11.1,13.1,8.8,3.9,2.5
1991,KEYSBROOK (DELBORELLO),H,247,18,3.5,14.8,53.7,18.8,9,2.8
1991,KEYSBROOK (DELBORELLO),H,261,18,29.5,11.6,17,18.5,19.2,7.4
1991,KEYSBROOK (DELBORELLO),H,268,18,4,1.4,13.9,2.6,3.7,2.3
1991,KEYSBROOK (DELBORELLO),H,275,18,184,9.9,38.2,35.7,16.3,8.3
1991,KEYSBROOK (DELBORELLO),H,282,18,3,5,27.4,14.7,16,11
1991,KEYSBROOK (DELBORELLO),H,290,18,6.5,10.1,80.2,87.2,32.7,18.3
1991,KEYSBROOK (DELBORELLO),H,296,18,6.5,5,49.1,85.2,83.3,30.1
1991,KEYSBROOK (DELBORELLO),H,303,18,0,0,2.9,13.8,9.3,9.5
1991,KEYSBROOK (DELBORELLO),H,310,18,NA,0,0.4,13.6,48.7,53.1
1991,KEYSBROOK (DELBORELLO),H,317,18,NA,0,0,3.6,2,56.1
1991,KEYSBROOK (DELBORELLO),H,324,18,NA,0,0,0,0,3.3
1991,KEYSBROOK (DELBORELLO),H,331,18,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),H,338,18,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),I,142,19,NA,0.3,0.2,0.2,0,0
1991,KEYSBROOK (DELBORELLO),I,149,19,NA,1.6,17.4,0.5,0,0.1
1991,KEYSBROOK (DELBORELLO),I,156,19,0,2.2,11.8,21.6,2,1.2
1991,KEYSBROOK (DELBORELLO),I,163,19,0,0.5,3,6.6,22.1,13.1
1991,KEYSBROOK (DELBORELLO),I,170,19,50,0.8,2.4,11.5,15.5,30.6
1991,KEYSBROOK (DELBORELLO),I,177,19,91,33.2,14.1,3.8,5.8,43.6
1991,KEYSBROOK (DELBORELLO),I,184,19,36.5,60.7,50.3,1.6,4.2,20.9
1991,KEYSBROOK (DELBORELLO),I,191,19,63,39.6,51.6,4.2,1.5,8.9
1991,KEYSBROOK (DELBORELLO),I,198,19,25,33.7,163.3,62.7,5.6,2.1
1991,KEYSBROOK (DELBORELLO),I,205,19,9,7,23.7,24.6,13.5,1.3
1991,KEYSBROOK (DELBORELLO),I,212,19,41.5,0.3,28.4,26.8,15.4,8.3
1991,KEYSBROOK (DELBORELLO),I,219,19,25.5,0.3,1.7,2,9.7,2.3
1991,KEYSBROOK (DELBORELLO),I,226,19,62,1.2,1.4,1.3,1.5,1
1991,KEYSBROOK (DELBORELLO),I,233,19,5,6.6,13.6,6.6,3.9,2.5
1991,KEYSBROOK (DELBORELLO),I,240,19,60,12.1,19.8,13.1,5.9,3.7
1991,KEYSBROOK (DELBORELLO),I,247,19,142,22.1,44.1,8.3,8.7,5.1
1991,KEYSBROOK (DELBORELLO),I,261,19,14,5.6,3.7,4.4,5.3,3
1991,KEYSBROOK (DELBORELLO),I,268,19,14,2.6,17,4.2,4.2,2.7
1991,KEYSBROOK (DELBORELLO),I,275,19,67,4.8,26.5,27.3,10.5,8.7
1991,KEYSBROOK (DELBORELLO),I,282,19,6,0.8,28,16.3,25.6,16.3
1991,KEYSBROOK (DELBORELLO),I,290,19,0.5,11.3,63.5,75,32.3,22.2
1991,KEYSBROOK (DELBORELLO),I,296,19,0,4.7,46.9,47,32.4,10.7
1991,KEYSBROOK (DELBORELLO),I,303,19,0,0,3.7,55.5,36.2,23
1991,KEYSBROOK (DELBORELLO),I,310,19,NA,0,0.7,27.4,60.6,39.1
1991,KEYSBROOK (DELBORELLO),I,317,19,NA,0,0,0.5,4.7,15.3
1991,KEYSBROOK (DELBORELLO),I,324,19,NA,0,0,0,0.8,6.3
1991,KEYSBROOK (DELBORELLO),I,331,19,NA,0,0,0,0.1,0
1991,KEYSBROOK (DELBORELLO),I,338,19,NA,0,0,0,0,0
1991,KEYSBROOK (DELBORELLO),J,142,20,NA,4.1,4.3,0.6,0.3,0
1991,KEYSBROOK (DELBORELLO),J,149,20,NA,1.3,8.6,0.6,0.1,0.3
1991,KEYSBROOK (DELBORELLO),J,156,20,0,4.5,29.8,31.1,1.4,0.4
1991,KEYSBROOK (DELBORELLO),J,163,20,0,0,5.7,7.9,23.2,22
1991,KEYSBROOK (DELBORELLO),J,170,20,45,0.5,3.1,11.1,13.8,27.8
1991,KEYSBROOK (DELBORELLO),J,177,20,252.5,23.7,16.9,10.1,15.8,44.9
1991,KEYSBROOK (DELBORELLO),J,184,20,243,39.2,39,3.2,8.6,18
1991,KEYSBROOK (DELBORELLO),J,191,20,80,41.5,91.2,7.1,4.8,8.2
1991,KEYSBROOK (DELBORELLO),J,198,20,59,23,111.7,38.7,3,1.8
1991,KEYSBROOK (DELBORELLO),J,205,20,39,9.3,23.7,24.8,8.5,2.5
1991,KEYSBROOK (DELBORELLO),J,212,20,20,0.4,10.8,9.8,5.8,4.6
1991,KEYSBROOK (DELBORELLO),J,219,20,1,0,0.9,2,4.2,2.2
1991,KEYSBROOK (DELBORELLO),J,226,20,81.5,1.2,5,1.9,6.5,3.2
1991,KEYSBROOK (DELBORELLO),J,233,20,5,2.6,10.4,3.7,2.2,2.6
1991,KEYSBROOK (DELBORELLO),J,240,20,10.5,20.3,14.9,6.7,5.3,4.7
1991,KEYSBROOK (DELBORELLO),J,247,20,1,17.1,42,15,11,4.3
