year,site,block,time,group_id,Ew,M1,M2,M3,M4,M5
1991,KEYSBROOK (DELBORELLO),J,261,20,5,5.8,2.8,4.1,7.3,3.8
1991,KEYSBROOK (DELBORELLO),J,268,20,46,2.3,24.7,3.6,3.9,2.6
1991,KEYSBROOK (DELBORELLO),J,275,20,15,6.8,25.7,33.6,15.2,10.8
1991,KEYSBROOK (DELBORELLO),J,282,20,24,19,26,10,22.9,25.3
1991,KEYSBROOK (DELBORELLO),J,290,20,3,3.6,49.6,86,30.2,16.5
1991,KEYSBROOK (DELBORELLO),J,296,20,0,9.3,39.7,46.2,19.8,9
1991,KEYSBROOK (DELBORELLO),J,303,20,0,0,9.3,69.4,37.1,24.6
1991,KEYSBROOK (DELBORELLO),J,310,20,NA,0,0.7,13.6,40.4,75.6
1991,KEYSBROOK (DELBORELLO),J,317,20,NA,0,0,0.3,10.4,30.7
1991,KEYSBROOK (DELBORELLO),J,324,20,NA,0,0,0,2,8.8
1991,KEYSBROOK (DELBORELLO),J,331,20,NA,0,0,0,0.1,0
1991,KEYSBROOK (DELBORELLO),J,338,20,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",A,128,21,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",A,135,21,NA,0,0.1,0,0,0
1991,"NARROGIN (CURNOW)",A,142,21,0,0,0,0,0,0
1991,"NARROGIN (CURNOW)",A,149,21,0,3.2,3.4,0.3,0,0.1
1991,"NARROGIN (CURNOW)",A,156,21,0,6,4.7,11.5,0.2,0.3
1991,"NARROGIN (CURNOW)",A,163,21,5,2.7,5.3,5.3,4.3,0.3
1991,"NARROGIN (CURNOW)",A,170,21,9.5,0.8,3.5,13.7,12.7,1.3
1991,"NARROGIN (CURNOW)",A,176,21,11.5,1.2,5.3,7.2,22.1,8.7
1991,"NARROGIN (CURNOW)",A,183,21,31.5,0.6,3.7,4.2,11.2,22.4
1991,"NARROGIN (CURNOW)",A,190,21,54.5,5.9,8.9,10.3,13.3,12
1991,"NARROGIN (CURNOW)",A,197,21,5.5,11.6,8.5,9.1,12.1,14.4
1991,"NARROGIN (CURNOW)",A,205,21,1.5,9.7,4.4,3.9,3.1,3.7
1991,"NARROGIN (CURNOW)",A,212,21,2,3.9,9.6,1.6,1.2,0.9
1991,"NARROGIN (CURNOW)",A,219,21,0.5,12.9,16.8,22.4,10.2,3.6
1991,"NARROGIN (CURNOW)",A,226,21,6.5,1.5,6.6,5.9,3.4,6
1991,"NARROGIN (CURNOW)",A,233,21,13.5,9.6,10.3,9.9,6.8,10.7
1991,"NARROGIN (CURNOW)",A,240,21,12.5,6.7,9.1,9.9,11,14.6
1991,"NARROGIN (CURNOW)",A,247,21,0,10.8,10.6,8.5,6.8,11.6
1991,"NARROGIN (CURNOW)",A,261,21,3.5,13.8,11.1,15.8,16.5,13.2
1991,"NARROGIN (CURNOW)",A,268,21,29,10.2,4.4,9.2,15.1,13
1991,"NARROGIN (CURNOW)",A,275,21,41.5,11,4.5,12.5,21.4,17
1991,"NARROGIN (CURNOW)",A,282,21,2.5,18.7,12.6,14.1,19.6,21.9
1991,"NARROGIN (CURNOW)",A,289,21,0,2.6,11.4,17.6,23.1,23.2
1991,"NARROGIN (CURNOW)",A,296,21,0,0.5,6.8,17.8,35.5,29.9
1991,"NARROGIN (CURNOW)",A,303,21,0,0,0.2,1.4,8.9,29.5
1991,"NARROGIN (CURNOW)",A,310,21,NA,0,0,0,0.8,10.5
1991,"NARROGIN (CURNOW)",A,317,21,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",A,324,21,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",B,128,22,NA,1.8,0.6,1,0.4,0.1
1991,"NARROGIN (CURNOW)",B,135,22,NA,2,4.5,4.4,2.9,0.8
1991,"NARROGIN (CURNOW)",B,142,22,0,1.2,0.6,0.3,0,0.1
1991,"NARROGIN (CURNOW)",B,149,22,0,2,1.5,0.5,0.6,0
1991,"NARROGIN (CURNOW)",B,156,22,1,16.8,25.4,17.5,2.5,0.4
1991,"NARROGIN (CURNOW)",B,163,22,20.5,4.7,17.2,32.1,4,0.9
1991,"NARROGIN (CURNOW)",B,170,22,0,4.9,6.6,18.3,31.3,3.4
1991,"NARROGIN (CURNOW)",B,176,22,0,2,8.5,17.8,42.9,14.4
1991,"NARROGIN (CURNOW)",B,183,22,10.5,0.9,6.4,8.6,12.6,21.4
1991,"NARROGIN (CURNOW)",B,190,22,15,4.3,9.1,8.3,14,15.5
1991,"NARROGIN (CURNOW)",B,197,22,12.5,9.2,9.2,9.4,10.6,9.9
1991,"NARROGIN (CURNOW)",B,205,22,1,10.6,6.8,5.7,2.8,3.5
1991,"NARROGIN (CURNOW)",B,212,22,12,3.1,10.4,4.9,1.4,2
1991,"NARROGIN (CURNOW)",B,219,22,2,3.1,5.1,7.4,3.8,2.3
1991,"NARROGIN (CURNOW)",B,226,22,57.5,4.2,7,7.2,4.7,9
1991,"NARROGIN (CURNOW)",B,233,22,5.5,8.3,10.8,11.4,4.3,9.6
1991,"NARROGIN (CURNOW)",B,240,22,10.5,5.6,4.6,5.7,4.6,12.3
1991,"NARROGIN (CURNOW)",B,247,22,16,9.4,6.6,9.9,9.8,13.7
1991,"NARROGIN (CURNOW)",B,261,22,7,7.6,6.3,12.2,11,6
1991,"NARROGIN (CURNOW)",B,268,22,0.5,12.8,5.9,8.4,12.6,13.9
1991,"NARROGIN (CURNOW)",B,275,22,2,15.4,16.3,26.6,22.9,32
1991,"NARROGIN (CURNOW)",B,282,22,1.5,22.6,14,19.1,32.2,30.8
1991,"NARROGIN (CURNOW)",B,289,22,1.5,11,20.1,21.8,30,26
1991,"NARROGIN (CURNOW)",B,296,22,0,2,8.6,18.9,40.9,29.5
1991,"NARROGIN (CURNOW)",B,303,22,0,0,0.8,1,5.2,19.4
1991,"NARROGIN (CURNOW)",B,310,22,NA,0,0,0,3.9,33.6
1991,"NARROGIN (CURNOW)",B,317,22,NA,0,0,0,0,0.4
1991,"NARROGIN (CURNOW)",B,324,22,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",C,128,23,NA,0.1,0.3,0.3,0.2,0
1991,"NARROGIN (CURNOW)",C,135,23,NA,0,0.1,0.1,0,0.2
1991,"NARROGIN (CURNOW)",C,142,23,37.5,0,0.9,0.5,0.4,3.1
1991,"NARROGIN (CURNOW)",C,149,23,0,4.8,4.6,2.2,1.4,0.5
1991,"NARROGIN (CURNOW)",C,156,23,1.5,9.5,20,13.9,1.2,1.8
1991,"NARROGIN (CURNOW)",C,163,23,6,5.2,20.8,33.9,2.9,0.2
1991,"NARROGIN (CURNOW)",C,170,23,6.5,3.3,9.6,30.4,43.1,2.9
1991,"NARROGIN (CURNOW)",C,176,23,0,0.6,9.8,14.3,35.8,7.7
1991,"NARROGIN (CURNOW)",C,183,23,9,1.9,8,5,9.5,20.1
1991,"NARROGIN (CURNOW)",C,190,23,46.5,9.2,11.8,10,9.7,9.5
1991,"NARROGIN (CURNOW)",C,197,23,38.5,15.9,12,10.2,13.9,15
1991,"NARROGIN (CURNOW)",C,205,23,5,12.3,4.1,5.8,3.9,4
1991,"NARROGIN (CURNOW)",C,212,23,15,3.4,8.3,4.3,1.7,1.3
1991,"NARROGIN (CURNOW)",C,219,23,0.5,2.6,3.3,4,2.4,1.7
1991,"NARROGIN (CURNOW)",C,226,23,9.5,2.3,8.7,9.6,4.5,7
1991,"NARROGIN (CURNOW)",C,233,23,4.5,7,10.8,10.9,5.8,13
1991,"NARROGIN (CURNOW)",C,240,23,34,10,6.8,4.9,5,18
1991,"NARROGIN (CURNOW)",C,247,23,1,15,7.7,14.7,13.1,12.5
1991,"NARROGIN (CURNOW)",C,261,23,6,19.4,9.5,12.6,13.1,12.6
1991,"NARROGIN (CURNOW)",C,268,23,9,18.5,13,17.1,12.8,10.7
1991,"NARROGIN (CURNOW)",C,275,23,9.5,15.7,14.1,23.5,24.6,25.1
1991,"NARROGIN (CURNOW)",C,282,23,1.5,17.3,14.7,17.8,30.7,27.1
1991,"NARROGIN (CURNOW)",C,289,23,0.5,10.2,18.8,19.9,16.2,24.6
1991,"NARROGIN (CURNOW)",C,296,23,0,1.1,7.6,17.1,37.1,34.4
1991,"NARROGIN (CURNOW)",C,303,23,0,0,0.1,2.2,17,70.1
1991,"NARROGIN (CURNOW)",C,310,23,NA,0,0,0,0.5,24.2
1991,"NARROGIN (CURNOW)",C,317,23,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",C,324,23,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",D,128,24,NA,1.4,1.5,0.4,0.2,0
1991,"NARROGIN (CURNOW)",D,135,24,NA,2.7,2.2,4.3,2.2,0.7
1991,"NARROGIN (CURNOW)",D,142,24,2.5,0.2,0.2,0.6,0.4,1
1991,"NARROGIN (CURNOW)",D,149,24,0,8.2,6.7,1,1.1,0.4
1991,"NARROGIN (CURNOW)",D,156,24,0,16.5,54.1,11.6,1.8,0.9
1991,"NARROGIN (CURNOW)",D,163,24,7,2.8,8.7,25.1,3.6,0.8
1991,"NARROGIN (CURNOW)",D,170,24,6,1.1111111111111112,8.11111111111111,29.555555555555557,58.22222222222222,2.5555555555555554
1991,"NARROGIN (CURNOW)",D,176,24,0,3.2,15.5,29.8,49.4,8.9
1991,"NARROGIN (CURNOW)",D,183,24,4.5,3,10.2,11,19,32.6
1991,"NARROGIN (CURNOW)",D,190,24,62,7.2,10.7,11.6,20.8,43
1991,"NARROGIN (CURNOW)",D,197,24,19,11.6,5,6.8,6.8,9.8
1991,"NARROGIN (CURNOW)",D,205,24,1.5,14.8,7.8,7.3,5.8,5.7
1991,"NARROGIN (CURNOW)",D,212,24,7,4.7,18.4,3.4,1.7,1.4
1991,"NARROGIN (CURNOW)",D,219,24,1.5,2.3,5.1,10.9,6.4,3.4
1991,"NARROGIN (CURNOW)",D,226,24,9.5,3.9,8.5,4,5.9,7.8
1991,"NARROGIN (CURNOW)",D,233,24,34.5,9.1,8.7,13,5.4,11.7
1991,"NARROGIN (CURNOW)",D,240,24,6,7.2,9.8,5.1,4.1,17.1
1991,"NARROGIN (CURNOW)",D,247,24,37,10.9,8.1,11.5,13,14.2
1991,"NARROGIN (CURNOW)",D,261,24,0,21.2,8.6,14.7,16.3,15.2
1991,"NARROGIN (CURNOW)",D,268,24,1.5,20.5,7.2,16,18.8,24.3
1991,"NARROGIN (CURNOW)",D,275,24,9.5,20.4,14.4,16.4,20.1,24.2
1991,"NARROGIN (CURNOW)",D,282,24,12.5,19,14.1,17.6,31,19.3
1991,"NARROGIN (CURNOW)",D,289,24,2,10.1,19.3,18,24.4,27.6
1991,"NARROGIN (CURNOW)",D,296,24,0,1.1,14.7,24.7,39,35.6
1991,"NARROGIN (CURNOW)",D,303,24,0,0,0,1.3,15.6,58.1
1991,"NARROGIN (CURNOW)",D,310,24,NA,0,0,0,1.5,44.6
1991,"NARROGIN (CURNOW)",D,317,24,NA,0,0,0,0,0.1
1991,"NARROGIN (CURNOW)",D,324,24,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",E,128,25,NA,5.2,3.6,2.3,1.2,0
1991,"NARROGIN (CURNOW)",E,135,25,NA,2.1,2.2,2.4,0.8,0.1
1991,"NARROGIN (CURNOW)",E,142,25,0,0,0.5,0.4,0,0.2
1991,"NARROGIN (CURNOW)",E,149,25,0,7.6,9.2,1.6,1.5,0.4
1991,"NARROGIN (CURNOW)",E,156,25,1,10.9,25.7,18.9,1.9,0.7
1991,"NARROGIN (CURNOW)",E,163,25,3,2.2,12.9,23.4,2.8,0.7
1991,"NARROGIN (CURNOW)",E,170,25,8,2.6,7.8,21.7,37.8,1.9
1991,"NARROGIN (CURNOW)",E,176,25,0,0.6,11.2,21.2,29.1,5.8
1991,"NARROGIN (CURNOW)",E,183,25,0,1.2,6.4,5.5,12.5,22.9
1991,"NARROGIN (CURNOW)",E,190,25,62.5,2.9,9.6,10.5,15.2,17.8
1991,"NARROGIN (CURNOW)",E,197,25,46.5,17.7,9.4,8.6,8.7,10
1991,"NARROGIN (CURNOW)",E,205,25,1,11,5.1,5.9,6.8,7.3
1991,"NARROGIN (CURNOW)",E,212,25,0,3,14.5,3.4,1.5,1.5
1991,"NARROGIN (CURNOW)",E,219,25,12,3.3,5.6,8.5,7.2,4.8
1991,"NARROGIN (CURNOW)",E,226,25,10.5,3.8,7.9,9.2,6.3,6.3
1991,"NARROGIN (CURNOW)",E,233,25,3.5,4.1,6.2,9.4,6.9,13.5
1991,"NARROGIN (CURNOW)",E,240,25,5.5,16.1,14.3,16.6,20,32.4
1991,"NARROGIN (CURNOW)",E,247,25,4.5,17.3,15.5,14.1,17.1,22.8
1991,"NARROGIN (CURNOW)",E,261,25,14,14.2,6.3,10.3,11.1,8.9
1991,"NARROGIN (CURNOW)",E,268,25,13,19.3,19,20.3,21.9,27.6
1991,"NARROGIN (CURNOW)",E,275,25,2,16.9,11.5,18.7,19.4,18.2
1991,"NARROGIN (CURNOW)",E,282,25,9,23.1,22.3,26.7,43.5,32.7
1991,"NARROGIN (CURNOW)",E,289,25,15.5,3.4,11.4,8.9,12.4,10.2
1991,"NARROGIN (CURNOW)",E,296,25,0,0.6,4.4,22.2,41,30.6
1991,"NARROGIN (CURNOW)",E,303,25,0,0,0.2,0.6,6.7,29.6
1991,"NARROGIN (CURNOW)",E,310,25,NA,0,0,0,0.2,14.3
1991,"NARROGIN (CURNOW)",E,317,25,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",E,324,25,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",F,128,26,NA,0,0.1,0.6,1.5,1
1991,"NARROGIN (CURNOW)",F,135,26,NA,0,0,0,0,0.6
1991,"NARROGIN (CURNOW)",F,142,26,0,0,0,0,0,0
1991,"NARROGIN (CURNOW)",F,149,26,27,1.2,2.5,1,1,1.4
1991,"NARROGIN (CURNOW)",F,156,26,14,12.1,22,10.5,1.2,0.3
1991,"NARROGIN (CURNOW)",F,163,26,0,1,6.1,11.6,0.6,0.2
1991,"NARROGIN (CURNOW)",F,170,26,0,1.6,4.5,17.5,24.6,1.2
1991,"NARROGIN (CURNOW)",F,176,26,1,0.6,6.9,18,32.6,7.2
1991,"NARROGIN (CURNOW)",F,183,26,7,2.1,6.9,3.3,8.9,19.8
1991,"NARROGIN (CURNOW)",F,190,26,13.5,5.6,6.5,11,15.2,26.6
1991,"NARROGIN (CURNOW)",F,197,26,45.5,14.7,8.6,9.7,9.5,11.3
1991,"NARROGIN (CURNOW)",F,205,26,3,19.3,6.6,5.3,4.2,4.3
1991,"NARROGIN (CURNOW)",F,212,26,1,2.3,5.9,2.5,1.6,1.8
1991,"NARROGIN (CURNOW)",F,219,26,2,3,5.1,4.1,2.9,3.3
1991,"NARROGIN (CURNOW)",F,226,26,2,0.7,4.1,3.4,1.4,3.7
1991,"NARROGIN (CURNOW)",F,233,26,0,7.8,10,11.3,4.6,10.7
1991,"NARROGIN (CURNOW)",F,240,26,22.5,22.1,16.1,15.8,10.2,26.3
1991,"NARROGIN (CURNOW)",F,247,26,3,15.1,9.7,13.8,15.8,16.4
1991,"NARROGIN (CURNOW)",F,261,26,0,18.8,18.1,15.9,6.9,5.8
1991,"NARROGIN (CURNOW)",F,268,26,4.5,16.8,10.7,17.1,14.5,12.4
1991,"NARROGIN (CURNOW)",F,275,26,9.5,14.7,10.3,17.6,20.1,19.7
1991,"NARROGIN (CURNOW)",F,282,26,2,25.6,15.3,23.3,30.2,22.6
1991,"NARROGIN (CURNOW)",F,289,26,5.5,9,15.6,12.7,19.2,24.7
1991,"NARROGIN (CURNOW)",F,296,26,0,0.6,5.2,11.7,15.4,15.9
1991,"NARROGIN (CURNOW)",F,303,26,0,0,0,0,0.3,3.3
1991,"NARROGIN (CURNOW)",F,310,26,NA,0,0,0,0.9,15.8
1991,"NARROGIN (CURNOW)",F,317,26,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",F,324,26,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",G,128,27,NA,0,0.1,0,0,0
1991,"NARROGIN (CURNOW)",G,135,27,NA,0.5,1.1,0.4,1.4,0.5
1991,"NARROGIN (CURNOW)",G,142,27,16.5,0,0.2,0.9,0.4,3.8
1991,"NARROGIN (CURNOW)",G,149,27,0,2.8,2.2,0.8,0.3,0.1
1991,"NARROGIN (CURNOW)",G,156,27,15.5,12.7,22.8,12.2,1.4,1.1
1991,"NARROGIN (CURNOW)",G,163,27,2.5,4.5,14.7,24.2,2.3,0.5
1991,"NARROGIN (CURNOW)",G,170,27,0,1.6,5.3,14.2,32.5,2.8
1991,"NARROGIN (CURNOW)",G,176,27,1,0.5,5.7,15,31.6,5.7
1991,"NARROGIN (CURNOW)",G,183,27,39.5,1.3,5.1,6.7,14,27.8
1991,"NARROGIN (CURNOW)",G,190,27,28,4.4,4.3,8.8,14.9,28.4
1991,"NARROGIN (CURNOW)",G,197,27,17.5,14.6,9.3,10.3,10.2,10.2
1991,"NARROGIN (CURNOW)",G,205,27,0,10.1,2.8,3.2,1.6,3.4
1991,"NARROGIN (CURNOW)",G,212,27,3.5,11.8,18.7,5,1.5,1.5
1991,"NARROGIN (CURNOW)",G,219,27,5.5,2.9,6.8,11.1,5.7,4
1991,"NARROGIN (CURNOW)",G,226,27,3,5.3,10.3,11.1,4.6,8
1991,"NARROGIN (CURNOW)",G,233,27,16.5,6.3,5.8,7.8,5.9,8.9
1991,"NARROGIN (CURNOW)",G,240,27,17.5,17.5,7.2,9.9,10.7,16.2
1991,"NARROGIN (CURNOW)",G,247,27,13.5,24.8,13.4,14.6,14.5,19.2
1991,"NARROGIN (CURNOW)",G,261,27,12.5,22.6,13.9,16,16.6,13.2
1991,"NARROGIN (CURNOW)",G,268,27,27,26.2,9.8,14.3,20.3,21.6
1991,"NARROGIN (CURNOW)",G,275,27,16,19.2,12.3,15.3,22.5,24.1
1991,"NARROGIN (CURNOW)",G,282,27,26,26.6,8.7,20.2,27.8,24.1
1991,"NARROGIN (CURNOW)",G,289,27,0.5,9.2,22.2,17.4,31.2,25.1
1991,"NARROGIN (CURNOW)",G,296,27,0,0.6,15.1,16.2,26.8,21.1
1991,"NARROGIN (CURNOW)",G,303,27,0,0,0.3,1,17.3,86.7
1991,"NARROGIN (CURNOW)",G,310,27,NA,0,0,0,1.5,30.1
1991,"NARROGIN (CURNOW)",G,317,27,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",G,324,27,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",H,128,28,NA,0.1,0.1,0,0,0
1991,"NARROGIN (CURNOW)",H,135,28,NA,0,0.1,0,0,0
1991,"NARROGIN (CURNOW)",H,142,28,0,0,0,0,0,0
1991,"NARROGIN (CURNOW)",H,149,28,0,2.9,1.8,0.2,0.2,0
1991,"NARROGIN (CURNOW)",H,156,28,7.5,7,15.6,9.3,1.7,1
1991,"NARROGIN (CURNOW)",H,163,28,2,5.6,14.6,28.4,2.5,0.5
1991,"NARROGIN (CURNOW)",H,170,28,2,1.4,5.8,15.3,35.6,2.5
1991,"NARROGIN (CURNOW)",H,176,28,4.5,1.4,7.4,15.9,38.1,7.4
1991,"NARROGIN (CURNOW)",H,183,28,13.5,2.1,7.4,6.6,10.6,28.9
1991,"NARROGIN (CURNOW)",H,190,28,6,2.3,10.8,10.8,14.2,36.2
1991,"NARROGIN (CURNOW)",H,197,28,55.5,18.4,9.1,9.5,5.7,10.1
1991,"NARROGIN (CURNOW)",H,205,28,19.5,23.2,10.4,8.1,3.9,5.2
1991,"NARROGIN (CURNOW)",H,212,28,0,7.1,15.3,4.4,1.5,1.2
1991,"NARROGIN (CURNOW)",H,219,28,1,5.1,10.6,16.4,7.2,2.5
1991,"NARROGIN (CURNOW)",H,226,28,14.5,2.1,7.3,6.2,2.3,7.2
1991,"NARROGIN (CURNOW)",H,233,28,10,4.8,5.7,7.7,7.9,11.1
1991,"NARROGIN (CURNOW)",H,240,28,4.5,11.8,4.8,10.5,14.2,23.6
1991,"NARROGIN (CURNOW)",H,247,28,17.5,14.8,8.3,12.9,13.2,16.6
1991,"NARROGIN (CURNOW)",H,261,28,6.5,16.7,6.7,12,13.4,13.5
1991,"NARROGIN (CURNOW)",H,268,28,39,19.1,16.4,17.5,20.7,16.3
1991,"NARROGIN (CURNOW)",H,275,28,22,13.4,9.5,13.7,15.9,20.8
1991,"NARROGIN (CURNOW)",H,282,28,22.5,23.7,14.6,21.6,31,26.3
1991,"NARROGIN (CURNOW)",H,289,28,2,13.3,24.4,17.6,18,15.9
1991,"NARROGIN (CURNOW)",H,296,28,0,2.8,11.4,16.9,18.7,9.7
1991,"NARROGIN (CURNOW)",H,303,28,0,0,0,0.1,2.6,25.8
1991,"NARROGIN (CURNOW)",H,310,28,NA,0,0,0,0.2,5.2
1991,"NARROGIN (CURNOW)",H,317,28,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",H,324,28,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",I,128,29,NA,0.1,0.1,0,0,0
1991,"NARROGIN (CURNOW)",I,135,29,NA,0.4,3.6,0.8,0,0
1991,"NARROGIN (CURNOW)",I,142,29,0,0,0.4,0.7,0,0.3
1991,"NARROGIN (CURNOW)",I,149,29,0,3.3,1.8,0.9,1,0.1
1991,"NARROGIN (CURNOW)",I,156,29,5.5,5.7,10.6,2.9,0.6,1
1991,"NARROGIN (CURNOW)",I,163,29,14,2.1,9.8,16.3,1.6,0.7
1991,"NARROGIN (CURNOW)",I,170,29,0,1.7,7.1,13.2,22.1,1.6
1991,"NARROGIN (CURNOW)",I,176,29,6,0.6,6.6,14.6,28.6,5.7
1991,"NARROGIN (CURNOW)",I,183,29,23.5,2.1,5.1,5.5,14.2,19.1
1991,"NARROGIN (CURNOW)",I,190,29,13,4,9.6,10.1,11.2,29.7
1991,"NARROGIN (CURNOW)",I,197,29,30,15.1,6,8.2,4.7,10.9
1991,"NARROGIN (CURNOW)",I,205,29,0.5,19.2,6.8,8.8,5.8,7.6
1991,"NARROGIN (CURNOW)",I,212,29,2.5,9.7,18,4,3.8,6.5
1991,"NARROGIN (CURNOW)",I,219,29,8,4.4,10.1,16.3,14.2,7.7
1991,"NARROGIN (CURNOW)",I,226,29,3.5,9.5,15.2,19.8,16.5,14.7
1991,"NARROGIN (CURNOW)",I,233,29,1,5.1,7.1,6.9,7.4,16.6
1991,"NARROGIN (CURNOW)",I,240,29,9,15.9,10.4,8.8,13.1,25.5
1991,"NARROGIN (CURNOW)",I,247,29,34.5,15.6,8.3,12.4,16.6,21.6
1991,"NARROGIN (CURNOW)",I,261,29,0,15.9,8.8,10.7,11.1,16.3
1991,"NARROGIN (CURNOW)",I,268,29,50,26.1,17.9,19.7,21.1,15.8
1991,"NARROGIN (CURNOW)",I,275,29,5.5,21.2,17.1,26.6,30.9,30.1
1991,"NARROGIN (CURNOW)",I,282,29,29.5,21.4,14.6,23.1,39,24.6
1991,"NARROGIN (CURNOW)",I,289,29,1.5,12.5,19.2,20.8,20.2,23.3
1991,"NARROGIN (CURNOW)",I,296,29,0,1.1,9,18.2,22,15
1991,"NARROGIN (CURNOW)",I,303,29,0,0,0,0.4,4.6,15.3
1991,"NARROGIN (CURNOW)",I,310,29,NA,0,0,0,1.7,11.2
1991,"NARROGIN (CURNOW)",I,317,29,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",I,324,29,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",J,128,30,NA,0.3,0.9,0,0,0
1991,"NARROGIN (CURNOW)",J,135,30,NA,0.1,0.3,0,0,0
1991,"NARROGIN (CURNOW)",J,142,30,0,0,0.1,0.6,0.2,0.5
1991,"NARROGIN (CURNOW)",J,149,30,0,2.9,1.9,1.1,0.5,0
1991,"NARROGIN (CURNOW)",J,156,30,30,8,9.4,5.9,0.7,0.9
1991,"NARROGIN (CURNOW)",J,163,30,2.5,0.2,2.5,3.4,0.8,0.9
1991,"NARROGIN (CURNOW)",J,170,30,1,0.9,3.5,8.2,24.2,1.2
1991,"NARROGIN (CURNOW)",J,176,30,12.5,1.1,6.7,17.4,27.7,5.4
1991,"NARROGIN (CURNOW)",J,183,30,5,0.6,3.3,4.9,15.3,19.9
1991,"NARROGIN (CURNOW)",J,190,30,24.5,1.2,7.6,8.1,9.4,18
1991,"NARROGIN (CURNOW)",J,197,30,16.5,30.6,11.5,9.2,9.3,13.2
1991,"NARROGIN (CURNOW)",J,205,30,8.5,15.7,3.8,7.9,5.5,8.3
1991,"NARROGIN (CURNOW)",J,212,30,0.5,11.7,27.1,10.2,3.9,5.8
1991,"NARROGIN (CURNOW)",J,219,30,0,5.7,12.8,19.3,14.5,5.6
1991,"NARROGIN (CURNOW)",J,226,30,2,4.6,32,32,6.8,3.3
1991,"NARROGIN (CURNOW)",J,233,30,10,12,9.6,10.7,18.6,27.6
1991,"NARROGIN (CURNOW)",J,240,30,4.5,17.1,10.4,11.2,15.8,28.1
1991,"NARROGIN (CURNOW)",J,247,30,48.5,16.8,14.5,15.5,21.5,28.6
1991,"NARROGIN (CURNOW)",J,261,30,32.5,25,9.9,11.2,14.2,20.5
1991,"NARROGIN (CURNOW)",J,268,30,17.5,32.4,19.7,18.3,16.4,21.6
1991,"NARROGIN (CURNOW)",J,275,30,2,16.9,22.4,30,29.1,33.1
1991,"NARROGIN (CURNOW)",J,282,30,2.5,25.9,27.9,34,60.8,46.7
1991,"NARROGIN (CURNOW)",J,289,30,0,8.5,15.1,16.2,21,16.2
1991,"NARROGIN (CURNOW)",J,296,30,0,1.1,9.8,16,21.1,9.7
1991,"NARROGIN (CURNOW)",J,303,30,0,0,0,0,1.1,6.1
1991,"NARROGIN (CURNOW)",J,310,30,NA,0,0,0,0,0.6
1991,"NARROGIN (CURNOW)",J,317,30,NA,0,0,0,0,0
1991,"NARROGIN (CURNOW)",J,324,30,NA,0,0,0,0,0
1992,KEYSBROOK (DELBORELLO),A,133,31,NA,0,0.4,0.2,0,0
1992,KEYSBROOK (DELBORELLO),A,140,31,0,0.3,1.3,7.3,14.8,12
1992,KEYSBROOK (DELBORELLO),A,147,31,7,0,0.2,0.8,3.8,12.5
